feat_1,feat_2,target
7.502796293813961,8.490932812241997,1
0.45733101042105717,3.7631286926983982,2
-10.818387007053204,7.158421088815917,0
-6.753444203009757,5.599607530065624,0
-1.119653251650043,5.875180611716645,2
6.4509632608392575,7.698253497840938,1
8.369627063907181,9.604130504239567,1
-6.041055225935353,7.217404652712099,0
-1.1266944526978264,7.885340562965182,2
6.133072329028628,8.079824706610461,1
8.596037474628108,7.5172670685739424,1
7.82487391312516,8.47838468644195,1
2.157994599075895,7.857073044586664,2
-0.716208582137909,7.0689832264086565,2
1.8437631750399692,8.654788502320697,2
10.00116796146192,7.449503770657761,1
1.2598087988584519,9.224764970643964,2
6.286915976404207,8.311748019112674,1
8.046280607345654,11.217670404063448,1
-8.045634991868601,6.800819871421381,0
-9.574283907024665,3.7955635397022114,0
-6.702409321048938,6.9401210488418466,0
-10.178044831119315,4.773683680034154,0
-7.831396668924198,2.1265563182343223,0
-8.005297898576353,2.246568777772238,0
6.976047233270387,7.717125929810223,1
-10.201800590020765,2.822042728207316,0
7.154846639458779,6.525672494927157,1
2.4671355323455972,5.606459781826562,2
6.010767257456676,11.663772542330918,1
-7.727600484447456,4.837424470439004,0
2.1919708941713196,7.192207762501984,2
-6.708610323458649,3.0194010155554727,0
-8.044961529317025,2.9835106941655973,0
-8.814687259296646,6.312203828965126,0
6.303920601955745,10.26860680169422,1
9.126529878895921,9.880785574448309,1
-8.78124546606723,2.5149172720117847,0
8.651017226174096,9.550692938302648,1
-9.192869884575895,5.052447061361255,0
0.5625006998186135,8.413385840544292,2
-7.245149107308043,3.758749929227866,0
2.5045859327319935,7.512139782864674,2
7.985084688215341,8.046402581859642,1
-6.996744034650118,4.113862961023186,0
5.44249495125919,7.855243570242765,1
-0.7751624081523645,6.163855532189194,2
-10.308100374753002,5.134368691822471,0
7.755253899856465,9.530363702376759,1
-9.753643581336993,1.2101040190617693,0
-0.04448393375143889,5.871613105710106,2
1.8437398251074744,8.0264975560393,2
8.27325004323848,8.793799513902155,1
-9.741342526400475,3.825462877843414,0
-11.57281458879211,6.661384329720931,0
1.3291055855166929,6.93648347051405,2
-1.1487548487372585,10.193180887251122,2
1.1018176186551076,10.161049756300091,2
-6.223829038059606,3.867632307405555,0
1.4776538115952413,4.752502961132773,2
-0.7878306598481009,8.206481195793987,2
8.283281974257017,9.710251174098328,1
-6.264955274260152,2.841550797767443,0
-0.23197340493163854,6.166125700741877,2
-7.349870404940464,3.4846665606981153,0
-0.5163201093382054,9.24009374875834,2
6.153856641350949,9.032524295218497,1
-0.28569946534168333,5.884636562422383,2
-7.389752804787083,4.314766640060539,0
4.543435351311086,9.679020012308072,1
-2.2156323507532534,5.859857266100769,2
-2.624652380664628,6.647229739612283,2
11.67188320425519,10.18953961485527,1
2.370297723666592,5.07536785712792,2
8.078382792733724,8.47698382576584,1
-8.723746958009245,5.027061934542418,0
-6.957587208619083,7.1584529510188775,0
-10.418257459987966,3.9055678196853183,0
7.364220905050502,9.62375854721236,1
-7.846272849644074,3.906601027827373,0
-0.49731145494483286,8.916407561027293,2
0.725730245059362,6.448299047965561,2
-4.551747462766543,3.869236291232407,0
-0.9838341569483386,8.413244857094181,2
10.401628017368626,9.540272371301615,1
7.265101205603212,10.610812014719173,1
-0.7942308989916098,8.59665766008385,2
7.128954689901077,6.6267563969519925,1
2.1654297851172672,5.417638747420537,2
1.3298305287468315,7.825341678437863,2
7.12909407697321,8.884077665273661,1
3.052091495198453,7.176442634772043,2
5.4999371846850895,8.375062271231037,1
8.2516298830086,11.014422451489256,1
-2.762941651324101,5.948475863115313,2
-9.774676040677235,3.611350155448572,0
-8.966224397985677,4.154696335619558,0
-0.10436774141625171,8.093408063286223,2
-9.584577751230412,4.061872162917428,0
-12.160175436484957,3.435059037011598,0
-8.678330087067783,3.4057339615725573,0
7.421829418865776,9.390719095857419,1
-5.197617853344787,5.411840337488905,0
7.401073712687081,10.01287810781343,1
0.228500087668176,4.308137557656772,2
-0.10794704022288726,7.839650034094672,2
-9.751580012462913,4.39647988326082,0
2.2839584715825505,8.126412310750197,2
-0.8051486130561587,7.278636915444353,2
-8.842722375031082,4.894374251428001,0
-9.399483135422562,3.880301420927187,0
-7.380325280448343,2.9557592859231088,0
-9.804740661808097,0.7857932874881968,0
8.980294788193392,8.142037931484245,1
-7.981039605250473,7.193069035431978,0
1.4895947221452697,8.245432174786036,2
-7.759851285526773,2.158225913604676,0
7.743956739782657,9.861088260272215,1
6.833664616929845,8.409979438891485,1
6.819263961443646,9.64772250008592,1
5.294271836258176,7.438959317321823,1
-9.47223622644113,4.675459675730152,0
-8.192865719979224,1.295165014645391,0
0.15090730433860924,3.852092130657483,2
9.542835092044168,8.390154306643941,1
-10.587808455889187,4.99497723128978,0
5.522365615742226,9.523709515489031,1
-1.2749963138543503,6.886089895196938,2
-2.3267029386209783,9.948738516996293,2
9.35607227578375,8.032522160923449,1
6.373783806831912,8.930224462375886,1
6.952324426867007,8.509564049200382,1
0.5611025246608298,7.505053851617,2
7.0048949077558635,10.171921914594797,1
7.83184489306242,9.49929377541417,1
8.68385153842661,7.7626337260737,1
1.0878116459538838,6.4586887886900834,2
3.0547991632184583,6.912429198517347,2
-11.865952940194973,5.364274669707832,0
-9.071004097161328,4.8729991486738715,0
-9.284334273536214,3.859927161405081,0
8.321969477203568,11.454306010828013,1
-8.605585937654348,3.861117572912717,0
-10.010945521777275,5.333817600668557,0
7.459556329104632,9.50862377019699,1
-11.206655655200873,4.7134454326889665,0
3.2750036435600163,7.496936321334462,2
-8.715194419557612,5.95461595512269,0
0.02495109721600569,9.137662603181033,2
-11.29936153890069,3.9023100576098297,0
-8.988631657171002,3.9298385748500633,0
-0.7515449357029129,5.026926431774092,2
1.9867504080661222,7.485851396931692,2
4.172229057082383,10.909508439608404,1
6.63118637065215,9.253229418333083,1
-9.632737900862955,5.8101922126352985,0
3.6639959909990294,9.606068745555962,1
-1.3491371168486672,6.214677353202403,2
1.618577806726211,6.078518639728448,2
-8.69393590699293,3.080294698681503,0
6.246354779171962,9.073798534625164,1
-8.46528131282706,1.8183645996837852,0
0.8568405064575217,5.411667134792523,2
5.829015404053565,8.601728656069444,1
-9.717347366204608,4.931321341711781,0
-9.874246932186697,6.318376776247884,0
-8.66868419913649,4.16816670851686,0
-9.083503303107923,3.3393661471505993,0
6.275899671037823,9.309266561076573,1
5.65338262268468,8.813272583278032,1
-1.0300000786478463,9.608729288191295,2
8.112720031611087,10.122094001195732,1
-0.6396658033207488,7.946799107946164,2
8.974065774648242,11.404732098027402,1
2.167213769369538,6.8310632655197505,2
7.295504555113797,6.176334989270208,1
6.372949294373674,9.470963628337188,1
-8.665460643666234,4.327954692034497,0
7.403288305131108,10.160976153859558,1
5.312944607621987,7.878987185762159,1
-0.7575601203431899,9.60677309810477,2
-8.407704991549917,3.5672938677179675,0
7.768945489269575,9.047357645117748,1
-2.340048278126398,8.745711643546429,2
-0.9567158406870353,6.299263415431777,2
0.3048232930298816,5.048351489187393,2
-10.186651644441593,4.905512750734733,0
-10.145865940192863,4.454392006990679,0
6.4500135795831035,8.701505936502052,1
9.256405214644724,8.31503510448743,1
0.11064335180517848,8.028498136376312,2
0.11202171129784913,7.626747661760074,2
7.189072312678526,10.27685299752123,1
6.79256712924943,11.270833509282184,1
7.042011665148264,10.165186398564643,1
0.2611361375110694,8.97410836989869,2
-9.274226224268832,4.49734966749952,0
-9.326699145144822,4.4421147431721355,0
-8.881459769280985,5.215003283619034,0
8.494358929912549,8.055439485983856,1
1.0139936490907069,8.792411441577633,2
5.671144907752232,8.75057897352424,1
4.497532577507719,8.39961337570911,1
2.0113285096240867,7.064231298328063,2
-0.5711062875734073,6.123556083870456,2
-9.899298407988034,3.1336197937033377,0
0.08427697811990353,5.3810845078613365,2
0.21758085243247302,8.010162558536216,2
-6.903280829399872,4.17871365151491,0
-9.953676948515248,6.835009336144331,0
2.48525140298035,6.655412595049172,2
9.494615521574909,9.812826075426834,1
1.0937516345200264,8.431408033177469,2
-12.158044645443363,5.0937546503549855,0
2.7533652595645464,8.289049705651584,2
1.285466167448031,7.5031368276708985,2
5.046418570030858,7.1746229648302124,1
1.0490118758117934,5.439835457957086,2
-7.567508966581191,5.995993527184809,0
6.8445418113616165,11.185120559713777,1
11.305427148743966,8.506912087832106,1
-11.38749739673337,6.464055833839952,0
10.273529504962614,7.591123747472098,1
7.935722213230921,8.019647760873097,1
1.8324296020453679,8.406465229811108,2
7.200763032629136,9.482376116782932,1
-4.204521588799759,10.103691287737448,2
-7.937698523309823,5.934275818914027,0
-0.09453580294643865,6.611984784312017,2
-2.4147045605947457,6.026409504900448,2
-7.1568364608099,4.562463378711272,0
0.07677273723740663,8.93403396269699,2
7.1178792601416525,8.412032873685837,1
-12.181889241626486,2.019674372698537,0
-7.568269661697114,7.140076152601747,0
-0.09949138310510985,5.07413772900094,2
-0.8219072962317799,6.724251166905452,2
2.8203277515702254,6.9708654637307,2
5.928968763272101,9.418168994019522,1
1.9699074028040044,7.467885911040435,2
-12.037217678080516,0.8517070597251051,0
-2.066626804139972,7.413101914605591,2
-0.8200411553153408,9.775343357851705,2
0.9293863683752799,7.935890200124504,2
0.9459296789686088,9.550796711111872,2
-8.939530387484602,6.649258513855356,0
0.26603429170346393,7.176882072389301,2
-10.180089625380626,5.9092374806267625,0
4.755609334881894,4.84306552767571,2
-10.256172247461512,4.0407412597402885,0
10.4115960491593,9.470777708585048,1
-0.1281027701545464,9.066493294570439,2
9.173168605931938,11.31045773524109,1
1.5992484774081073,8.328506837628105,2
7.764515183768827,11.853526107512534,1
8.83931549034815,10.251543393587294,1
0.14155672154622867,9.214806556473647,2
1.731103237304973,9.080971202369646,2
-0.33016754194521347,9.744364685112728,2
9.219504985527195,10.309232059173466,1
-6.337718381707356,4.6373599984385745,0
-8.66012587058765,4.046801171227001,0
0.9114949146704524,7.792376842140911,2
1.0607637229331401,6.666815094579848,2
0.7398106414298057,9.156504313057713,2
8.498028307487552,9.832339415595676,1
-2.22682227712186,9.287794034542173,2
-10.12289843614714,4.24615695986331,0
-7.986272470503609,5.999565851490632,0
-0.09143229411344234,7.703171699219596,2
-7.544257496320961,5.9545254689052785,0
-9.135994977472489,4.556596089125792,0
-7.861700263965563,5.196256370564827,0
2.94677042951884,4.967516335297301,2
-10.10931135197224,3.804765614275668,0
-10.494520643142998,6.450084454290495,0
0.9218713716872844,7.174258083087929,2
5.8994096345137255,12.276910736539046,1
-0.847129466698491,7.0581545301587125,2
-8.843342290133906,6.5748094221763,0
-8.839133133529236,4.252534969456691,0
-9.284756644932083,6.659787442491666,0
-7.5154862147051755,3.1360414279988302,0
11.225222320953616,8.288893290538699,1
5.373792721572854,9.477715695433938,1
-7.414804560033884,1.714563267514122,0
-8.566756978170938,5.025554776675696,0
6.3424376387527275,6.840029982031689,1
1.1123062666978685,8.721541011054164,2
8.377660417833635,9.013496260942702,1
-7.412782802881852,6.001564253410342,0
8.701121746733303,8.976937598693695,1
0.3422670853282834,7.853450320317472,2
9.954153836192024,12.589737647003926,1
-0.5796631220173201,2.7693116803061413,2
6.195483143421374,7.785255945364681,1
7.223154033541815,8.949765622783874,1
-10.157294852238278,2.494928829587819,0
-5.965057961828505,2.0711113167333264,0
6.751595584374324,9.253148584750782,1
-9.80802262946036,4.34023975044794,0
7.0120626408917275,8.531710275306551,1
9.925851059554047,8.54424505677354,1
4.050124529565306,8.205980905158968,2
-0.3789002477313794,9.004509679227612,2
-7.797863593049366,5.555445239754312,0
8.15582729644708,8.946653188402342,1
8.132163623759036,9.997853662902177,1
8.117617390381305,11.333239690680506,1
-9.443438058399359,8.252291550875135,0
-8.74663522484839,5.805237146654077,0
2.067029686041403,7.5403484481521454,2
-9.669569278019264,2.4157317183571467,0
-0.4945083783404649,7.153480274085276,2
-0.26516252327348155,7.177662167816282,2
-1.6626719672880412,9.324401307305852,2
-8.768739143427368,5.698455617865893,0
-8.200624274388908,6.008053841840425,0
6.364228450566061,8.109333109483623,1
6.517415349603425,8.886766973296321,1
8.05492681701947,9.63572262998932,1
-9.101251177030695,4.826161852147827,0
5.540688446765947,10.415178518205614,1
8.698260960005435,9.421535131483955,1
1.2743253534411492,8.826532903974092,2
-0.5329227628708698,6.360920075640114,2
-8.490074220525576,3.6465465627801006,0
-0.06500298678363176,9.672830506493419,2
-0.16416481520185866,7.724432674541277,2
6.88881788986318,11.063497122228577,1
3.9019268104243383,8.431600970018238,1
1.3246457848586304,8.255054606543245,2
-10.526377994948694,3.5390436998395383,0
-8.295024584570173,4.309006550910609,0
-9.811427031221712,6.107443582282826,0
-11.982487985729344,2.714857986610165,0
1.9627246789872375,8.432498018879995,2
2.422532368923542,9.372311387061309,2
7.894115650023946,9.913097238360937,1
7.488776509641142,9.931022917910337,1
5.872182450812212,9.827068741438609,1
6.096542127486633,10.431587275117195,1
