feat_1,feat_2,target
6.708157050762176,2.6234052465932436,1
-3.757450282049347,-9.346172034744033,2
8.705846168825083,-4.874807627114887,0
-0.1673735360101576,-3.3661545201410554,2
6.456299342479151,3.8749916827463053,1
1.8338122157831611,1.7534467979994783,1
-2.8354815435441063,-0.9102635031210373,2
-1.2141353670903359,-3.911724131285858,2
-1.0424008367346413,-5.351299756137745,2
-1.371912764770437,-4.531033820233469,2
4.417375933921141,-3.573574362070633,0
4.680873665610264,-4.073572175499126,0
3.7328666331684057,-2.441628693360379,0
6.956554284789519,6.412070425572836,1
5.928854790985614,5.447750007411832,1
2.7742010473118466,-3.219554307933518,0
1.6939727769662505,-6.7101494318105015,2
6.686210832117164,-5.67230967398153,0
5.90389738464653,7.626398766132124,1
-3.9061316171695273,-8.68372570185809,2
5.577204025386104,-4.0967674870763116,0
4.504491395422756,-2.22665629708134,0
4.409605531556548,5.260655096516614,1
-0.6747343495963856,5.11800291545611,1
-2.927642103248117,-4.270132744124596,2
5.800669819746471,4.956560979513495,1
0.4478101871964111,-7.812283827480373,2
1.382761419434713,-7.9778084820617785,2
5.129336188165879,7.284871893646452,1
-2.574462578451177,-7.977408378627375,2
5.656516673607167,7.37599145213097,1
2.325248665275181,3.0770303456003654,1
0.8291810625490101,3.609528167589782,1
4.777157566095456,3.0499881822171537,1
8.572653174392833,-7.5618408388145015,0
5.895502016757641,9.287983441351603,1
-2.714844227758613,-2.0789087175412124,2
7.671824516998023,-2.4680896872360494,0
4.159780023410448,3.1146665354148864,1
-3.441604976806744,-6.82058653434431,2
5.7036394818036245,2.9919148225726797,1
0.2585554990517389,-3.611939827352982,2
-1.532321153766153,-5.784307354178392,2
2.8984989448387073,6.42225575900222,1
5.3479206457782835,-2.986028746477278,0
8.107239784217844,-5.352128947247091,0
4.577920521410189,-3.7497072343121114,0
2.575461458005037,7.02456962329104,1
6.711826494923316,-1.0858870516511465,0
0.8257096305962235,3.632903884935547,1
4.179252188800925,5.281655254986193,1
0.6851814442887418,-5.908171320018582,0
5.411368741323535,5.2268146804715645,1
10.804408491620865,2.767300442129722,1
2.154678822193826,-7.3826739996721,2
8.892888491717876,8.070167361654356,1
5.352265900175955,-3.8249272295597687,0
-0.9620270106416072,-3.1954332848316076,2
5.855317899544173,-4.956556436770443,0
5.081712487671271,4.91916179767543,1
-0.21033474568927701,-3.529052889644369,2
4.193421272022912,-3.394141638114892,0
-4.0442872030983725,-6.024489991680085,2
6.90361913150349,5.37559122640431,1
4.248802084979777,-6.213078040454613,0
5.1245759827709385,-0.8833977951837437,0
5.299251674994378,-4.447883256237625,0
7.108572532237215,-1.5334822910498822,0
6.610513437216726,-4.070948700248277,0
5.251343760547336,4.710737526264994,1
-0.7563058036645587,-1.9168515550707474,2
7.232294517119743,3.5069508596559795,1
6.568118085653657,-0.16994049593942462,0
-0.23571117374413908,-7.9308346758207495,2
-6.298480894295751,-4.34850505926708,2
-1.7405824374002878,-5.434928656343939,2
5.913330935661777,-0.023723292051077927,0
-4.965629494051677,-5.624663100470488,2
-0.7232526265268064,-2.2389221831736736,2
-2.909296245340971,-6.042421622668924,2
4.071545589137025,-1.8363913783889372,0
6.55626844952937,-1.5995318676520554,0
6.684826295039835,4.3102636377656625,1
6.329699470478687,0.6908612329711508,1
3.0013200553586157,3.9963874316562187,1
4.742764611998386,-2.688225809983055,0
-3.812933369133411,-6.23448457216121,2
0.7078355180354343,3.4931787268488885,1
